#Province id 0 is ignored, hard coded.
0;0;0;0;;x;;;;;;;;;;;;;;;;;,
1578;165;73;45;b_us_ca_needles;x;;;;;;;;;;;;;;;;;;;,
1579;210;23;59;b_us_ca_big_river;x;;;;;;;;;;;;;;;;;;;,
1580;170;242;150;b_cu_niquero;x;;;;;;;;;;;;;;;;;;;,
1581;181;233;151;b_cu_manzanillo;x;;;;;;;;;;;;;;;;;;;,
1582;219;229;99;b_cu_bartolome_maso;x;;;;;;;;;;;;;;;;;;;,
1583;182;209;57;b_us_ok_seminole;x;;;;;;;;;;;;;;;;;;;,
1584;208;217;109;b_us_ok_muskogee;x;;;;;;;;;;;;;;;;;;;,
1585;185;185;86;b_us_ok_bixby;x;;;;;;;;;;;;;;;;;;;,
1586;169;225;147;b_pa_13_la_chorrera;x;;;;;;;;;;;;;;;;;;;,
1587;175;213;167;b_pa_13_arraij_n;x;;;;;;;;;;;;;;;;;;;,
1588;170;201;132;b_us_ca_davis;x;;;;;;;;;;;;;;;;;;;,
1589;199;212;122;b_us_ca_woodland;x;;;;;;;;;;;;;;;;;;;,
1590;204;180;120;b_us_ca_cottonwood;x;;;;;;;;;;;;;;;;;;;,
1591;230;178;87;x;;;;;;;;;;;;;;;;;;;,
1592;198;163;81;x;;;;;;;;;;;;;;;;;;;,
1593;201;155;65;x;;;;;;;;;;;;;;;;;;;,
1594;194;136;126;b_mx_28_soto_la_marina;x;;;;;;;;;;;;;;;;;;;,
1595;187;162;170;b_mx_28_llera_de_canales;x;;;;;;;;;;;;;;;;;;;,
1596;197;142;139;b_mx_28_victoria;x;;;;;;;;;;;;;;;;;;;,
1597;172;190;24;b_ar_04_camarones;x;;;;;;;;;;;;;;;;;;;,
1598;179;163;32;b_ar_04_florentino_ameghino;x;;;;;;;;;;;;;;;;;;;,
1599;196;152;11;b_ar_04_garayalde;x;;;;;;;;;;;;;;;;;;;,
1600;220;144;0;b_ar_04_bah_a_bustamante;x;;;;;;;;;;;;;;;;;;;,
1601;201;187;40;b_ar_04_cabo_raso;x;;;;;;;;;;;;;;;;;;;,
1602;173;176;28;b_ca_bc_dease_lake;x;;;;;;;;;;;;;;;;;;;,
1603;198;169;40;b_ca_bc_jade_city;x;;;;;;;;;;;;;;;;;;;,
1604;204;156;46;b_ca_bc_mcdame;x;;;;;;;;;;;;;;;;;;;,
1605;224;127;168;b_us_va_lake_monticello;x;;;;;;;;;;;;;;;;;;;,
1606;167;122;192;b_us_va_louisa;x;;;;;;;;;;;;;;;;;;;,
1607;202;152;184;b_us_va_charlottesville;x;;;;;;;;;;;;;;;;;;;,
1608;199;142;193;b_us_va_dillwyn;x;;;;;;;;;;;;;;;;;;;,
1609;188;117;137;b_co_08_florencia;x;;;;;;;;;;;;;;;;;;;,
1610;201;143;118;b_co_08_el_doncello;x;;;;;;;;;;;;;;;;;;;,
1611;227;152;68;b_co_08_la_monta_ita;x;;;;;;;;;;;;;;;;;;;,
1612;193;133;55;b_us_wa_chehalis;x;;;;;;;;;;;;;;;;;;;,
1613;161;147;90;b_us_wa_longview;x;;;;;;;;;;;;;;;;;;;,
1614;167;102;10;b_us_al_butler;x;;;;;;;;;;;;;;;;;;;,
1615;208;137;3;b_us_ms_quitman;x;;;;;;;;;;;;;;;;;;;,
1616;211;106;44;b_us_ms_waynesboro;x;;;;;;;;;;;;;;;;;;;,
1617;185;121;193;b_us_ca_willows;x;;;;;;;;;;;;;;;;;;;,
1618;191;114;172;b_us_ca_orland;x;;;;;;;;;;;;;;;;;;;,
1619;169;141;161;b_us_ca_lodoga;x;;;;;;;;;;;;;;;;;;;,
1620;187;107;83;b_br_25_vista_alegre;x;;;;;;;;;;;;;;;;;;;,
1621;229;90;136;b_br_25_aldeia;x;;;;;;;;;;;;;;;;;;;,
1622;222;78;147;b_br_04_jaguara;x;;;;;;;;;;;;;;;;;;;,
1623;208;65;81;b_ar_11_catril_;x;;;;;;;;;;;;;;;;;;;,
1624;202;56;72;b_ar_11_quem_quem_;x;;;;;;;;;;;;;;;;;;;,
1625;172;44;97;b_ar_11_agustoni;x;;;;;;;;;;;;;;;;;;;,
1626;197;52;206;b_us_id_triangle;x;;;;;;;;;;;;;;;;;;;,
1627;184;54;168;b_us_id_homedale;x;;;;;;;;;;;;;;;;;;;,
1628;211;32;229;b_us_nv_williams_cabin;x;;;;;;;;;;;;;;;;;;;,
1629;163;79;76;b_us_ca_laytonville;x;;;;;;;;;;;;;;;;;;;,
1630;210;73;88;b_us_ca_fortuna;x;;;;;;;;;;;;;;;;;;;,
1631;207;52;98;b_us_ca_shelter_cove;x;;;;;;;;;;;;;;;;;;;,
1632;178;87;172;b_ca_nu_iqaluit;x;;;;;;;;;;;;;;;;;;;,
1633;161;62;161;b_ca_nu_kipisa;x;;;;;;;;;;;;;;;;;;;,
1634;194;60;194;b_ca_nu_kimmirut;x;;;;;;;;;;;;;;;;;;;,
1635;163;63;14;b_us_nv_winnemucca;x;;;;;;;;;;;;;;;;;;;,
1636;200;38;45;b_us_nv_owyhee;x;;;;;;;;;;;;;;;;;;;,
1637;185;37;6;b_us_nv_denio;x;;;;;;;;;;;;;;;;;;;,
1638;217;28;68;b_ca_sk_davidson;x;;;;;;;;;;;;;;;;;;;,
1639;216;30;122;x;;;;;;;;;;;;;;;;;;;,
1640;231;54;29;b_br_15_s_o_louren_o;x;;;;;;;;;;;;;;;;;;;,
1641;202;35;89;b_br_mg_sao_tome_das_letras;x;;;;;;;;;;;;;;;;;;;,
1642;185;29;72;b_br_15_baependi;x;;;;;;;;;;;;;;;;;;;,
1643;175;29;74;b_br_mg_passa_quatro;x;;;;;;;;;;;;;;;;;;;,
1644;201;201;100;b_us_nd_west_fargo;x;;;;;;;;;;;;;;;;;;;,
1645;166;189;48;b_us_nd_enderlin;x;;;;;;;;;;;;;;;;;;;,
1646;169;185;91;b_us_nd_fargo;x;;;;;;;;;;;;;;;;;;;,
1647;227;196;20;b_co_37_la_dorada;x;;;;;;;;;;;;;;;;;;;,
1648;220;186;52;b_co_37_manzanares;x;;;;;;;;;;;;;;;;;;;,
1649;161;216;160;b_bo_01_charcas;x;;;;;;;;;;;;;;;;;;;,
1650;161;214;149;b_bo_01_azurduy;x;;;;;;;;;;;;;;;;;;;,
1651;194;190;137;b_bo_01_abras_de_ivio;x;;;;;;;;;;;;;;;;;;;,
1652;184;217;76;b_sr_apoera;x;;;;;;;;;;;;;;;;;;;,
1653;182;174;28;b_sr_witagron;x;;;;;;;;;;;;;;;;;;;,
1654;161;154;41;b_sr_brokolonka;x;;;;;;;;;;;;;;;;;;;,
1655;161;204;208;b_br_27_juqui_;x;;;;;;;;;;;;;;;;;;;,
1656;220;188;174;b_br_27_canan_ia;x;;;;;;;;;;;;;;;;;;;,
1657;165;155;207;b_br_27_iguape;x;;;;;;;;;;;;;;;;;;;,
1658;192;191;38;b_br_23_alto_pared_o;x;;;;;;;;;;;;;;;;;;;,
1659;223;163;24;b_br_23_segredo;x;;;;;;;;;;;;;;;;;;;,
1660;224;151;80;b_br_23_candel_ria;x;;;;;;;;;;;;;;;;;;;,
1661;208;142;57;b_br_23_ven_ncio_aires;x;;;;;;;;;;;;;;;;;;;,
1662;160;128;32;b_br_23_santa_cruz_do_sul;x;;;;;;;;;;;;;;;;;;;,
1663;229;143;81;b_ca_qc_kangirsuq;x;;;;;;;;;;;;;;;;;;;,
1664;197;128;89;b_ca_qc_kangiqsujuaq;x;;;;;;;;;;;;;;;;;;;,
1665;205;119;18;b_ar_15_las_lajas;x;;;;;;;;;;;;;;;;;;;,
1666;204;99;13;b_ar_15_bajada_del_agrio;x;;;;;;;;;;;;;;;;;;;,
1667;215;142;116;b_us_fl_navarre;x;;;;;;;;;;;;;;;;;;;,
1668;169;80;119;b_us_fl_pensacola;x;;;;;;;;;;;;;;;;;;;,
1669;167;130;127;b_us_fl_crestview;x;;;;;;;;;;;;;;;;;;;,
1670;169;103;69;b_ar_14_puerto_rico;x;;;;;;;;;;;;;;;;;;;,
1671;188;100;64;b_py_11_tom_s_romero_pereira;x;;;;;;;;;;;;;;;;;;;,
1672;169;76;48;b_py_11_pirap_;x;;;;;;;;;;;;;;;;;;;,
1673;183;84;150;b_us_wy_lyman;x;;;;;;;;;;;;;;;;;;;,
1674;182;113;150;b_us_wy_rock_springs;x;;;;;;;;;;;;;;;;;;;,
1675;225;96;166;b_us_wy_green_river;x;;;;;;;;;;;;;;;;;;;,
1676;213;105;153;b_us_ut_manila;x;;;;;;;;;;;;;;;;;;;,
1677;198;97;72;b_mx_01_palo_alto;x;;;;;;;;;;;;;;;;;;;,
1678;222;84;68;b_mx_01_jes_s_mar_a;x;;;;;;;;;;;;;;;;;;;,
1679;163;69;65;b_mx_01_aguascalientes;x;;;;;;;;;;;;;;;;;;;,
1680;211;53;181;b_ca_bc_kil_kun;x;;;;;;;;;;;;;;;;;;;,
1681;211;51;189;b_ca_bc_ninstints;x;;;;;;;;;;;;;;;;;;;,
1682;192;46;212;b_ca_bc_thurston_harbour;x;;;;;;;;;;;;;;;;;;;,
1683;197;104;171;b_us_wa_raymond;x;;;;;;;;;;;;;;;;;;;,
1684;201;52;178;b_us_wa_pe_ell;x;;;;;;;;;;;;;;;;;;;,
1685;201;49;176;b_us_wa_skamokawa_valley;x;;;;;;;;;;;;;;;;;;;,
1686;213;29;172;b_us_ak_skagway;x;;;;;;;;;;;;;;;;;;;,
1687;185;34;193;b_us_ak_haines;x;;;;;;;;;;;;;;;;;;;,
1688;220;67;185;b_br_21_volta_redonda;x;;;;;;;;;;;;;;;;;;;,
1689;207;62;170;b_br_21_barra_mansa;x;;;;;;;;;;;;;;;;;;;,
1690;213;51;169;b_us_ny_sidney;x;;;;;;;;;;;;;;;;;;;,
1691;160;46;161;b_us_ny_walton;x;;;;;;;;;;;;;;;;;;;,
1692;184;21;154;b_us_ny_thompson;x;;;;;;;;;;;;;;;;;;;,
1693;190;224;191;b_br_04_mau_s;x;;;;;;;;;;;;;;;;;;;,
1694;179;191;218;b_br_04_barreirinha;x;;;;;;;;;;;;;;;;;;;,
1695;218;173;215;b_br_04_parintins;x;;;;;;;;;;;;;;;;;;;,
1696;228;168;223;b_br_04_jabotituba;x;;;;;;;;;;;;;;;;;;;,
1697;166;222;15;b_ar_10_san_pedro_de_jujuy;x;;;;;;;;;;;;;;;;;;;,
1698;223;207;37;b_ar_10_libertador_general_san_mart_n;x;;;;;;;;;;;;;;;;;;;,
1699;217;201;0;b_ar_10_humahuaca;x;;;;;;;;;;;;;;;;;;;,
1700;182;182;16;b_ar_10_san_salvador_de_jujuy;x;;;;;;;;;;;;;;;;;;;,
1701;219;135;0;Bejucal;x;;;;;;;;;;;;;;;;;;;,
1702;164;170;55;Yaxha;x;;;;;;;;;;;;;;;;;;;,
1703;174;161;49;Siaan K'aan;x;;;;;;;;;;;;;;;;;;;,
1704;159;173;195;b_us_de_wilmington;x;;;;;;;;;;;;;;;;;;;,
1705;168;172;150;b_us_de_christiania;x;;;;;;;;;;;;;;;;;;;,
1706;228;167;180;b_us_pa_norristown;x;;;;;;;;;;;;;;;;;;;,
1707;198;140;177;b_us_de_hockessin;x;;;;;;;;;;;;;;;;;;;,
1708;191;134;144;b_us_pa_chester;x;;;;;;;;;;;;;;;;;;;,
1709;181;106;140;b_cu_guines;x;;;;;;;;;;;;;;;;;;;,
1710;177;103;151;b_cu_san_jose_de_las_lajas;x;;;;;;;;;;;;;;;;;;;,
1711;173;166;116;b_cu_madruga;x;;;;;;;;;;;;;;;;;;;,
1712;208;128;143;b_cu_santa_cruz_del_norte;x;;;;;;;;;;;;;;;;;;;,
1713;198;103;69;b_us_fl_day;x;;;;;;;;;;;;;;;;;;;,
1714;198;145;59;b_us_fl_mayo;x;;;;;;;;;;;;;;;;;;;,
1715;186;136;10;b_us_fl_cross_city;x;;;;;;;;;;;;;;;;;;;,
1716;193;130;216;b_ca_on_ranoke;x;;;;;;;;;;;;;;;;;;;,
1717;168;102;184;b_mx_25_hannah_bay;x;;;;;;;;;;;;;;;;;;;,
1718;184;134;194;b_ca_on_moose_factory;x;;;;;;;;;;;;;;;;;;;,
1719;214;112;41;b_ca_ns_digby;x;;;;;;;;;;;;;;;;;;;,
1720;209;99;52;b_ca_ns_annapolis_royal;x;;;;;;;;;;;;;;;;;;;,
1721;201;111;106;b_ca_ns_meteghan;x;;;;;;;;;;;;;;;;;;;,
1722;198;69;53;b_ca_ns_greenwood;x;;;;;;;;;;;;;;;;;;;,
1723;193;114;66;b_us_sc_swansea;x;;;;;;;;;;;;;;;;;;;,
1724;205;108;100;b_us_sc_barnwell;x;;;;;;;;;;;;;;;;;;;,
1725;188;94;70;b_pe_15_huaura;x;;;;;;;;;;;;;;;;;;;,
1726;196;80;101;b_pe_15_huacho;x;;;;;;;;;;;;;;;;;;;,
1727;202;71;121;b_pe_15_oy_n;x;;;;;;;;;;;;;;;;;;;,
1728;170;44;65;b_pe_15_ambar;x;;;;;;;;;;;;;;;;;;;,
1729;217;77;69;b_us_tn_kingsport;x;;;;;;;;;;;;;;;;;;;,
1730;200;65;50;b_us_tn_morristown;x;;;;;;;;;;;;;;;;;;;,
1731;177;48;93;b_us_tn_johnson_city;x;;;;;;;;;;;;;;;;;;;,
1732;199;44;87;b_us_tn_la_follette;x;;;;;;;;;;;;;;;;;;;,
1733;161;52;136;b_co_34_bogot_;x;;;;;;;;;;;;;;;;;;;,
1734;160;217;50;b_bo_07_llica;x;;;;;;;;;;;;;;;;;;;,
1735;224;236;86;b_bo_07_churacari;x;;;;;;;;;;;;;;;;;;;,
1736;193;132;8;b_cl_03_chitigua;x;;;;;;;;;;;;;;;;;;;,
1737;163;187;52;b_cl_03_tocopilla;x;;;;;;;;;;;;;;;;;;;,
1738;216;183;24;b_cl_03_bomba_vergara;x;;;;;;;;;;;;;;;;;;;,
1739;185;127;174;b_us_mi_houghton;x;;;;;;;;;;;;;;;;;;;,
1740;205;186;140;b_us_mi_ontonagon;x;;;;;;;;;;;;;;;;;;;,
1741;213;168;187;b_us_mi_baraga;x;;;;;;;;;;;;;;;;;;;,
1742;189;125;162;b_ca_qc_lavaltrie;x;;;;;;;;;;;;;;;;;;;,
1743;159;113;152;b_ca_qc_mascouche;x;;;;;;;;;;;;;;;;;;;,
1744;207;168;184;b_ca_qc_saint_gabriel;x;;;;;;;;;;;;;;;;;;;,
1745;170;138;183;b_ca_qc_joliette;x;;;;;;;;;;;;;;;;;;;,
1746;223;132;156;b_ca_qc_repentigny;x;;;;;;;;;;;;;;;;;;;,
1747;193;107;122;b_br_05_rio_real;x;;;;;;;;;;;;;;;;;;;,
1748;159;164;153;b_br_05_entre_rios;x;;;;;;;;;;;;;;;;;;;,
1749;216;152;162;b_br_05_serrinha;x;;;;;;;;;;;;;;;;;;;,
1750;228;120;141;b_us_or_ripplebrook;x;;;;;;;;;;;;;;;;;;;,
1751;201;174;120;b_us_or_government_camp;x;;;;;;;;;;;;;;;;;;;,
1752;183;102;152;b_us_mn_wheaton;x;;;;;;;;;;;;;;;;;;;,
1753;162;80;121;b_us_mn_ortonville;x;;;;;;;;;;;;;;;;;;;,
1754;168;127;159;b_us_mn_morris;x;;;;;;;;;;;;;;;;;;;,
1755;190;77;138;b_us_mn_fergus_falls;x;;;;;;;;;;;;;;;;;;;,
1756;224;104;50;b_us_ut_fillmore;x;;;;;;;;;;;;;;;;;;;,
1757;192;86;71;b_us_ut_delta;x;;;;;;;;;;;;;;;;;;;,
1758;178;113;180;b_us_ny_schuyler;x;;;;;;;;;;;;;;;;;;;,
1759;196;63;174;b_us_ny_rome;x;;;;;;;;;;;;;;;;;;;,
1760;174;63;202;b_us_ny_marcy;x;;;;;;;;;;;;;;;;;;;,
1761;179;52;175;b_us_ny_german_flatts;x;;;;;;;;;;;;;;;;;;;,
1762;194;73;135;b_us_ny_utica;x;;;;;;;;;;;;;;;;;;;,
1763;205;106;164;b_us_va_amherst;x;;;;;;;;;;;;;;;;;;;,
1764;222;98;115;b_us_va_appomattox;x;;;;;;;;;;;;;;;;;;;,
1765;211;76;130;b_us_va_farmville;x;;;;;;;;;;;;;;;;;;;,
1766;196;53;133;b_us_va_lynchburg;x;;;;;;;;;;;;;;;;;;;,
1767;159;51;98;b_us_va_bedford;x;;;;;;;;;;;;;;;;;;;,
1768;177;86;9;b_us_ny_tupper_lake;x;;;;;;;;;;;;;;;;;;;,
1769;179;84;49;b_us_ny_malone;x;;;;;;;;;;;;;;;;;;;,
1770;193;66;2;b_us_ny_saranac_lake;x;;;;;;;;;;;;;;;;;;;,
1771;166;85;82;b_us_ca_diablo_grande;x;;;;;;;;;;;;;;;;;;;,
1772;183;64;75;b_us_ca_patterson;x;;;;;;;;;;;;;;;;;;;,
1773;211;23;64;b_us_ca_newman;x;;;;;;;;;;;;;;;;;;;,
1774;225;0;22;Yax Mutal;x;;;;;;;;;;;;;;;;;;;,
1775;193;0;4;b_ar_01_necochea;x;;;;;;;;;;;;;;;;;;;,
1776;176;0;26;b_ar_01_el_lenguaraz;x;;;;;;;;;;;;;;;;;;;,
1777;212;245;64;b_cr_01_palmares;x;;;;;;;;;;;;;;;;;;;,
1778;180;223;96;b_cr_07_puntarenas;x;;;;;;;;;;;;;;;;;;;,
1779;157;228;59;b_cr_03_ca_as;x;;;;;;;;;;;;;;;;;;;,
1780;192;244;120;b_us_sc_boiling_springs;x;;;;;;;;;;;;;;;;;;;,
1781;214;209;116;b_us_sc_hampton;x;;;;;;;;;;;;;;;;;;;,
1782;192;192;136;b_br_31_palmas;x;;;;;;;;;;;;;;;;;;;,
1783;161;166;164;b_br_31_rio_sono;x;;;;;;;;;;;;;;;;;;;,
1784;187;151;135;b_br_31_bela_vista;x;;;;;;;;;;;;;;;;;;;,
1785;208;150;192;b_br_31_miracema_do_tocantins;x;;;;;;;;;;;;;;;;;;;,
1786;191;139;151;b_br_31_novo_acordo;x;;;;;;;;;;;;;;;;;;;,
1787;226;103;120;b_us_mt_choteau;x;;;;;;;;;;;;;;;;;;;,
1788;165;96;52;b_us_mt_great_falls;x;;;;;;;;;;;;;;;;;;;,
1789;213;63;110;b_us_mt_malmstrom_air_force_base;x;;;;;;;;;;;;;;;;;;;,
1790;162;96;72;b_bo_04_chulumani;x;;;;;;;;;;;;;;;;;;;,
1791;212;88;40;b_bo_04_balsa_pampa;x;;;;;;;;;;;;;;;;;;;,
1792;212;71;49;b_bo_04_cairoma;x;;;;;;;;;;;;;;;;;;;,
1793;164;95;152;b_br_21_bom_jesus_do_itabapoana;x;;;;;;;;;;;;;;;;;;;,
1794;165;94;144;b_br_21_itaperuna;x;;;;;;;;;;;;;;;;;;;,
1795;215;42;124;b_br_21_porci_ncula;x;;;;;;;;;;;;;;;;;;;,
1796;167;218;72;b_us_ak_cordova;x;;;;;;;;;;;;;;;;;;;,
1797;208;198;115;b_us_ak_chenega;x;;;;;;;;;;;;;;;;;;;,
1798;182;195;86;b_us_ak_valdez;x;;;;;;;;;;;;;;;;;;;,
1799;202;169;0;b_ca_mb_st_theresa_point;x;;;;;;;;;;;;;;;;;;;,
1800;210;167;0;b_ca_mb_pakitahokansik;x;;;;;;;;;;;;;;;;;;;,
1801;226;186;79;b_mx_14_jalostotitl_n;x;;;;;;;;;;;;;;;;;;;,
1802;204;200;72;b_mx_14_encarnaci_n_de_d_az;x;;;;;;;;;;;;;;;;;;;,
1803;170;161;119;b_mx_14_teocaltiche;x;;;;;;;;;;;;;;;;;;;,
1804;176;201;92;b_mx_14_san_juan_de_los_lagos;x;;;;;;;;;;;;;;;;;;;,
1805;167;120;170;b_ar_01_tres_arroyos;x;;;;;;;;;;;;;;;;;;;,
1806;207;170;135;b_ar_01_balneario_oriente;x;;;;;;;;;;;;;;;;;;;,
1807;225;166;168;b_ar_01_adolfo_gonz_les_chaves;x;;;;;;;;;;;;;;;;;;;,
1808;218;152;171;b_ar_01_balneario_reta;x;;;;;;;;;;;;;;;;;;;,
1809;170;124;88;b_bo_03_bol_var;x;;;;;;;;;;;;;;;;;;;,
1810;166;120;78;b_br_24_s_tio_esp_ritu_santo;x;;;;;;;;;;;;;;;;;;;,
1811;201;118;69;b_bo_03_magdalena;x;;;;;;;;;;;;;;;;;;;,
1812;222;147;134;b_bo_03_alta_gracia0;x;;;;;;;;;;;;;;;;;;;,
1813;176;136;85;b_br_24_santa_cruz;x;;;;;;;;;;;;;;;;;;;,
1814;213;114;89;b_us_ca_santa_rosa;x;;;;;;;;;;;;;;;;;;;,
1815;183;142;72;b_us_ca_avalon;x;;;;;;;;;;;;;;;;;;;,
1816;191;122;197;b_co_32_aguazul;x;;;;;;;;;;;;;;;;;;;,
1817;209;109;171;b_co_32_sabanalarga;x;;;;;;;;;;;;;;;;;;;,
1818;201;67;178;b_co_33_tibacuy;x;;;;;;;;;;;;;;;;;;;,
1819;217;74;219;b_co_32_monterrey;x;;;;;;;;;;;;;;;;;;;,
1820;180;126;45;b_us_wy_rawlins;x;;;;;;;;;;;;;;;;;;;,
1821;220;120;14;b_us_wy_saratoga;x;;;;;;;;;;;;;;;;;;;,
1822;162;84;63;b_us_wy_baggs;x;;;;;;;;;;;;;;;;;;;,
1823;214;100;25;b_tt_port_of_spain;x;;;;;;;;;;;;;;;;;;;,
1824;175;79;28;b_tt_chaguanas;x;;;;;;;;;;;;;;;;;;;,
1825;189;128;10;b_tt_arima;x;;;;;;;;;;;;;;;;;;;,
1826;182;116;133;b_br_05_pau_seco;x;;;;;;;;;;;;;;;;;;;,
1827;217;62;126;b_br_05_barra;x;;;;;;;;;;;;;;;;;;;,
1828;189;61;125;b_br_05_mimosa;x;;;;;;;;;;;;;;;;;;;,
1829;173;121;147;b_us_ar_dewitt;x;;;;;;;;;;;;;;;;;;;,
1830;201;115;166;b_us_ar_stuttgart;x;;;;;;;;;;;;;;;;;;;,
1831;205;66;151;b_us_ar_hazen;x;;;;;;;;;;;;;;;;;;;,
1832;165;86;143;x;;;;;;;;;;;;;;;;;;;,
1833;188;79;142;x;;;;;;;;;;;;;;;;;;;,
1834;213;65;142;x;;;;;;;;;;;;;;;;;;;,
1835;179;85;133;b_us_ga_dublin;x;;;;;;;;;;;;;;;;;;;,
1836;174;72;151;b_us_ga_mcrae;x;;;;;;;;;;;;;;;;;;;,
1837;179;67;143;b_ve_19_car_pano;x;;;;;;;;;;;;;;;;;;;,
1838;201;66;199;b_ve_19_coicual;x;;;;;;;;;;;;;;;;;;;,
1839;174;54;141;b_ve_19_g_iria;x;;;;;;;;;;;;;;;;;;;,
1840;170;48;162;b_ve_19_guarataro;x;;;;;;;;;;;;;;;;;;;,
1841;186;15;18;b_cl_06_chequenes;x;;;;;;;;;;;;;;;;;;;,
1842;204;26;29;b_cl_18_chill_n;x;;;;;;;;;;;;;;;;;;;,
1843;216;6;12;b_cl_06_rinconada;x;;;;;;;;;;;;;;;;;;;,
1844;218;53;93;b_us_nj_trenton;x;;;;;;;;;;;;;;;;;;;,
1845;156;27;93;b_us_nj_twin_rivers;x;;;;;;;;;;;;;;;;;;;,
1846;191;7;61;b_us_nj_hillsborough;x;;;;;;;;;;;;;;;;;;;,
1847;186;248;15;b_mx_24_c_rdenas;x;;;;;;;;;;;;;;;;;;;,
1848;190;244;60;b_mx_24_el_naranjo;x;;;;;;;;;;;;;;;;;;;,
1849;210;209;53;b_mx_24_del_ma_z;x;;;;;;;;;;;;;;;;;;;,
1850;170;206;0;b_us_tn_jasper;x;;;;;;;;;;;;;;;;;;;,
1851;165;238;1;b_us_tn_chattanooga;x;;;;;;;;;;;;;;;;;;;,
1852;203;195;17;b_us_tn_crossville;x;;;;;;;;;;;;;;;;;;;,
1853;155;182;171;b_us_ar_wynne;x;;;;;;;;;;;;;;;;;;;,
1854;197;186;172;b_us_ar_newport;x;;;;;;;;;;;;;;;;;;;,
1855;164;222;68;b_us_ia_ames;x;;;;;;;;;;;;;;;;;;;,
1856;171;202;50;b_us_ia_perry;x;;;;;;;;;;;;;;;;;;;,
1857;206;177;64;b_us_ia_des_moines;x;;;;;;;;;;;;;;;;;;;,
1858;192;205;160;b_us_nd_sheyenne;x;;;;;;;;;;;;;;;;;;;,
1859;161;173;182;b_us_nd_devils_lake;x;;;;;;;;;;;;;;;;;;;,
1860;215;163;134;b_us_nd_carrington;x;;;;;;;;;;;;;;;;;;;,
1861;164;157;25;b_cl_14_purranque;x;;;;;;;;;;;;;;;;;;;,
1862;200;176;0;b_cl_14_caleta_condor;x;;;;;;;;;;;;;;;;;;;,
1863;220;145;6;b_cl_14_osorno;x;;;;;;;;;;;;;;;;;;;,
1864;168;127;8;x;;;;;;;;;;;;;;;;;;;,
1865;208;108;0;x;;;;;;;;;;;;;;;;;;;,
1866;216;83;34;x;;;;;;;;;;;;;;;;;;;,
1867;186;82;29;x;;;;;;;;;;;;;;;;;;;,
1868;199;123;225;b_us_ga_savannah;x;;;;;;;;;;;;;;;;;;;,
1869;219;54;192;b_us_ga_rincon;x;;;;;;;;;;;;;;;;;;;,
1870;214;108;113;b_mx_11_doctor_mora;x;;;;;;;;;;;;;;;;;;;,
1871;177;52;150;b_mx_11_san_jos_iturbide;x;;;;;;;;;;;;;;;;;;;,
1872;192;57;175;b_mx_11_santa_catarina;x;;;;;;;;;;;;;;;;;;;,
1873;221;90;156;b_ve_01_bruno;x;;;;;;;;;;;;;;;;;;;,
1874;225;41;145;b_br_04_sao_joaquim;x;;;;;;;;;;;;;;;;;;;,
1875;162;32;175;b_co_15_pana_pana;x;;;;;;;;;;;;;;;;;;;,
1876;204;30;205;b_co_30_yavarat_;x;;;;;;;;;;;;;;;;;;;,
1877;159;69;99;b_us_sc_greenwood;x;;;;;;;;;;;;;;;;;;;,
1878;187;35;111;b_us_sc_edgefield;x;;;;;;;;;;;;;;;;;;;,
1879;222;12;98;b_us_sc_abbeville;x;;;;;;;;;;;;;;;;;;;,
1880;187;49;112;b_ca_nb_caraquet;x;;;;;;;;;;;;;;;;;;;,
1881;161;39;80;b_ca_nb_bathurst;x;;;;;;;;;;;;;;;;;;;,
1882;188;30;116;b_ca_nb_tracadie_sheila;x;;;;;;;;;;;;;;;;;;;,
1883;216;251;188;b_mx_06_madera;x;;;;;;;;;;;;;;;;;;;,
1884;162;197;171;b_mx_06_tomochic;x;;;;;;;;;;;;;;;;;;;,
1885;158;203;203;b_mx_06_g_mez_far_as;x;;;;;;;;;;;;;;;;;;;,
1886;165;191;71;b_bo_06_isla_independencia;x;;;;;;;;;;;;;;;;;;;,
1887;182;219;91;b_bo_06_ingavi;x;;;;;;;;;;;;;;;;;;;,
1888;163;184;58;b_bo_06_palmar_seca;x;;;;;;;;;;;;;;;;;;;,
1889;185;200;120;b_cu_sandino;x;;;;;;;;;;;;;;;;;;;,
1890;208;206;60;b_cu_san_juan_y_martinez;x;;;;;;;;;;;;;;;;;;;,
1891;172;197;81;b_cu_minas_de_matahambre;x;;;;;;;;;;;;;;;;;;;,
1892;164;188;77;b_cu_mantua;x;;;;;;;;;;;;;;;;;;;,
1893;220;188;127;b_us_nc_greensboro;x;;;;;;;;;;;;;;;;;;;,
1894;162;184;133;b_us_nc_clemmons;x;;;;;;;;;;;;;;;;;;;,
1895;210;165;115;b_us_nc_high_point;x;;;;;;;;;;;;;;;;;;;,
1896;185;162;83;b_us_nc_winston_salem;x;;;;;;;;;;;;;;;;;;;,
1897;180;138;109;b_us_nc_eden;x;;;;;;;;;;;;;;;;;;;,
1898;219;155;76;b_co_33_yacop_;x;;;;;;;;;;;;;;;;;;;,
1899;216;128;93;b_co_33_guaduas;x;;;;;;;;;;;;;;;;;;;,
1900;181;125;125;b_br_23_santana_do_livramento;x;;;;;;;;;;;;;;;;;;;,
1901;206;160;132;x;;;;;;;;;;;;;;;;;;;,
